-7.999999999999998224e-01,4.900000000000000355e+00
-6.999999999999997335e-01,3.700000000000000178e+00
-6.999999999999997335e-01,3.800000000000000266e+00
-6.999999999999997335e-01,3.900000000000000355e+00
-6.999999999999997335e-01,4.000000000000000000e+00
-6.999999999999997335e-01,4.100000000000000533e+00
-6.999999999999997335e-01,4.200000000000000178e+00
-6.999999999999997335e-01,4.299999999999999822e+00
-6.999999999999997335e-01,4.400000000000000355e+00
-6.999999999999997335e-01,4.500000000000000000e+00
-6.999999999999997335e-01,4.600000000000000533e+00
-6.999999999999997335e-01,4.700000000000000178e+00
-6.999999999999997335e-01,4.800000000000000711e+00
-6.999999999999997335e-01,4.900000000000000355e+00
-5.999999999999996447e-01,3.600000000000000089e+00
-5.999999999999996447e-01,3.700000000000000178e+00
-5.999999999999996447e-01,3.800000000000000266e+00
-5.999999999999996447e-01,3.900000000000000355e+00
-5.999999999999996447e-01,4.000000000000000000e+00
-5.999999999999996447e-01,4.100000000000000533e+00
-5.999999999999996447e-01,4.200000000000000178e+00
-5.999999999999996447e-01,4.299999999999999822e+00
-5.999999999999996447e-01,4.400000000000000355e+00
-5.999999999999996447e-01,4.500000000000000000e+00
-5.999999999999996447e-01,4.600000000000000533e+00
-5.999999999999996447e-01,4.700000000000000178e+00
-5.999999999999996447e-01,4.800000000000000711e+00
-5.999999999999996447e-01,4.900000000000000355e+00
-5.000000000000000000e-01,3.600000000000000089e+00
-5.000000000000000000e-01,3.700000000000000178e+00
-5.000000000000000000e-01,3.800000000000000266e+00
-5.000000000000000000e-01,3.900000000000000355e+00
-5.000000000000000000e-01,4.000000000000000000e+00
-5.000000000000000000e-01,4.100000000000000533e+00
-5.000000000000000000e-01,4.200000000000000178e+00
-5.000000000000000000e-01,4.299999999999999822e+00
-5.000000000000000000e-01,4.400000000000000355e+00
-5.000000000000000000e-01,4.500000000000000000e+00
-5.000000000000000000e-01,4.600000000000000533e+00
-5.000000000000000000e-01,4.700000000000000178e+00
-5.000000000000000000e-01,4.800000000000000711e+00
-5.000000000000000000e-01,4.900000000000000355e+00
-3.999999999999999112e-01,3.400000000000000355e+00
-3.999999999999999112e-01,3.500000000000000000e+00
-3.999999999999999112e-01,3.600000000000000089e+00
-3.999999999999999112e-01,3.700000000000000178e+00
-3.999999999999999112e-01,3.800000000000000266e+00
-3.999999999999999112e-01,3.900000000000000355e+00
-3.999999999999999112e-01,4.000000000000000000e+00
-3.999999999999999112e-01,4.100000000000000533e+00
-3.999999999999999112e-01,4.200000000000000178e+00
-3.999999999999999112e-01,4.299999999999999822e+00
-3.999999999999999112e-01,4.400000000000000355e+00
-3.999999999999999112e-01,4.500000000000000000e+00
-3.999999999999999112e-01,4.600000000000000533e+00
-3.999999999999999112e-01,4.700000000000000178e+00
-3.999999999999999112e-01,4.800000000000000711e+00
-3.999999999999999112e-01,4.900000000000000355e+00
-2.999999999999998224e-01,3.300000000000000266e+00
-2.999999999999998224e-01,3.400000000000000355e+00
-2.999999999999998224e-01,3.500000000000000000e+00
-2.999999999999998224e-01,3.600000000000000089e+00
-2.999999999999998224e-01,3.700000000000000178e+00
-2.999999999999998224e-01,3.800000000000000266e+00
-2.999999999999998224e-01,3.900000000000000355e+00
-2.999999999999998224e-01,4.000000000000000000e+00
-2.999999999999998224e-01,4.100000000000000533e+00
-2.999999999999998224e-01,4.200000000000000178e+00
-2.999999999999998224e-01,4.299999999999999822e+00
-2.999999999999998224e-01,4.400000000000000355e+00
-2.999999999999998224e-01,4.500000000000000000e+00
-2.999999999999998224e-01,4.600000000000000533e+00
-2.999999999999998224e-01,4.700000000000000178e+00
-2.999999999999998224e-01,4.800000000000000711e+00
-2.999999999999998224e-01,4.900000000000000355e+00
-1.999999999999997335e-01,3.200000000000000178e+00
-1.999999999999997335e-01,3.300000000000000266e+00
-1.999999999999997335e-01,3.400000000000000355e+00
-1.999999999999997335e-01,3.500000000000000000e+00
-1.999999999999997335e-01,3.600000000000000089e+00
-1.999999999999997335e-01,3.700000000000000178e+00
-1.999999999999997335e-01,3.800000000000000266e+00
-1.999999999999997335e-01,3.900000000000000355e+00
-1.999999999999997335e-01,4.000000000000000000e+00
-1.999999999999997335e-01,4.100000000000000533e+00
-1.999999999999997335e-01,4.200000000000000178e+00
-1.999999999999997335e-01,4.299999999999999822e+00
-1.999999999999997335e-01,4.400000000000000355e+00
-1.999999999999997335e-01,4.500000000000000000e+00
-1.999999999999997335e-01,4.600000000000000533e+00
-1.999999999999997335e-01,4.700000000000000178e+00
-1.999999999999997335e-01,4.800000000000000711e+00
-1.999999999999997335e-01,4.900000000000000355e+00
-9.999999999999964473e-02,3.100000000000000089e+00
-9.999999999999964473e-02,3.200000000000000178e+00
-9.999999999999964473e-02,3.300000000000000266e+00
-9.999999999999964473e-02,3.400000000000000355e+00
-9.999999999999964473e-02,3.500000000000000000e+00
-9.999999999999964473e-02,3.600000000000000089e+00
-9.999999999999964473e-02,3.700000000000000178e+00
-9.999999999999964473e-02,3.800000000000000266e+00
-9.999999999999964473e-02,3.900000000000000355e+00
-9.999999999999964473e-02,4.000000000000000000e+00
-9.999999999999964473e-02,4.100000000000000533e+00
-9.999999999999964473e-02,4.200000000000000178e+00
-9.999999999999964473e-02,4.299999999999999822e+00
-9.999999999999964473e-02,4.400000000000000355e+00
-9.999999999999964473e-02,4.500000000000000000e+00
-9.999999999999964473e-02,4.600000000000000533e+00
-9.999999999999964473e-02,4.700000000000000178e+00
-9.999999999999964473e-02,4.800000000000000711e+00
-9.999999999999964473e-02,4.900000000000000355e+00
0.000000000000000000e+00,3.100000000000000089e+00
0.000000000000000000e+00,3.200000000000000178e+00
0.000000000000000000e+00,3.300000000000000266e+00
0.000000000000000000e+00,3.400000000000000355e+00
0.000000000000000000e+00,3.500000000000000000e+00
0.000000000000000000e+00,3.600000000000000089e+00
0.000000000000000000e+00,3.700000000000000178e+00
0.000000000000000000e+00,3.800000000000000266e+00
0.000000000000000000e+00,3.900000000000000355e+00
0.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,4.100000000000000533e+00
0.000000000000000000e+00,4.200000000000000178e+00
0.000000000000000000e+00,4.299999999999999822e+00
0.000000000000000000e+00,4.400000000000000355e+00
0.000000000000000000e+00,4.500000000000000000e+00
0.000000000000000000e+00,4.600000000000000533e+00
0.000000000000000000e+00,4.700000000000000178e+00
0.000000000000000000e+00,4.800000000000000711e+00
0.000000000000000000e+00,4.900000000000000355e+00
1.000000000000000888e-01,3.200000000000000178e+00
1.000000000000000888e-01,3.300000000000000266e+00
1.000000000000000888e-01,3.400000000000000355e+00
1.000000000000000888e-01,3.500000000000000000e+00
1.000000000000000888e-01,3.600000000000000089e+00
1.000000000000000888e-01,3.700000000000000178e+00
1.000000000000000888e-01,3.800000000000000266e+00
1.000000000000000888e-01,3.900000000000000355e+00
1.000000000000000888e-01,4.000000000000000000e+00
1.000000000000000888e-01,4.100000000000000533e+00
1.000000000000000888e-01,4.200000000000000178e+00
1.000000000000000888e-01,4.299999999999999822e+00
1.000000000000000888e-01,4.400000000000000355e+00
1.000000000000000888e-01,4.500000000000000000e+00
1.000000000000000888e-01,4.600000000000000533e+00
1.000000000000000888e-01,4.700000000000000178e+00
1.000000000000000888e-01,4.800000000000000711e+00
1.000000000000000888e-01,4.900000000000000355e+00
2.000000000000001776e-01,3.300000000000000266e+00
2.000000000000001776e-01,3.400000000000000355e+00
2.000000000000001776e-01,3.500000000000000000e+00
2.000000000000001776e-01,3.600000000000000089e+00
2.000000000000001776e-01,3.700000000000000178e+00
2.000000000000001776e-01,3.800000000000000266e+00
2.000000000000001776e-01,3.900000000000000355e+00
2.000000000000001776e-01,4.000000000000000000e+00
2.000000000000001776e-01,4.100000000000000533e+00
2.000000000000001776e-01,4.200000000000000178e+00
2.000000000000001776e-01,4.299999999999999822e+00
2.000000000000001776e-01,4.400000000000000355e+00
2.000000000000001776e-01,4.500000000000000000e+00
2.000000000000001776e-01,4.600000000000000533e+00
2.000000000000001776e-01,4.700000000000000178e+00
2.000000000000001776e-01,4.800000000000000711e+00
2.000000000000001776e-01,4.900000000000000355e+00
3.000000000000002665e-01,3.400000000000000355e+00
3.000000000000002665e-01,3.500000000000000000e+00
3.000000000000002665e-01,3.600000000000000089e+00
3.000000000000002665e-01,3.700000000000000178e+00
3.000000000000002665e-01,3.800000000000000266e+00
3.000000000000002665e-01,3.900000000000000355e+00
3.000000000000002665e-01,4.000000000000000000e+00
3.000000000000002665e-01,4.100000000000000533e+00
3.000000000000002665e-01,4.200000000000000178e+00
3.000000000000002665e-01,4.299999999999999822e+00
3.000000000000002665e-01,4.400000000000000355e+00
3.000000000000002665e-01,4.500000000000000000e+00
3.000000000000002665e-01,4.600000000000000533e+00
3.000000000000002665e-01,4.700000000000000178e+00
3.000000000000002665e-01,4.800000000000000711e+00
3.000000000000002665e-01,4.900000000000000355e+00
4.000000000000003553e-01,3.500000000000000000e+00
4.000000000000003553e-01,3.600000000000000089e+00
4.000000000000003553e-01,3.700000000000000178e+00
4.000000000000003553e-01,3.800000000000000266e+00
4.000000000000003553e-01,3.900000000000000355e+00
4.000000000000003553e-01,4.000000000000000000e+00
4.000000000000003553e-01,4.100000000000000533e+00
4.000000000000003553e-01,4.200000000000000178e+00
4.000000000000003553e-01,4.299999999999999822e+00
4.000000000000003553e-01,4.400000000000000355e+00
4.000000000000003553e-01,4.500000000000000000e+00
4.000000000000003553e-01,4.600000000000000533e+00
4.000000000000003553e-01,4.700000000000000178e+00
4.000000000000003553e-01,4.800000000000000711e+00
4.000000000000003553e-01,4.900000000000000355e+00
5.000000000000000000e-01,3.600000000000000089e+00
5.000000000000000000e-01,3.700000000000000178e+00
5.000000000000000000e-01,3.800000000000000266e+00
5.000000000000000000e-01,3.900000000000000355e+00
5.000000000000000000e-01,4.000000000000000000e+00
5.000000000000000000e-01,4.100000000000000533e+00
5.000000000000000000e-01,4.200000000000000178e+00
5.000000000000000000e-01,4.299999999999999822e+00
5.000000000000000000e-01,4.400000000000000355e+00
5.000000000000000000e-01,4.500000000000000000e+00
5.000000000000000000e-01,4.600000000000000533e+00
5.000000000000000000e-01,4.700000000000000178e+00
5.000000000000000000e-01,4.800000000000000711e+00
5.000000000000000000e-01,4.900000000000000355e+00
6.000000000000000888e-01,3.700000000000000178e+00
6.000000000000000888e-01,3.800000000000000266e+00
6.000000000000000888e-01,3.900000000000000355e+00
6.000000000000000888e-01,4.000000000000000000e+00
6.000000000000000888e-01,4.100000000000000533e+00
6.000000000000000888e-01,4.200000000000000178e+00
6.000000000000000888e-01,4.299999999999999822e+00
6.000000000000000888e-01,4.400000000000000355e+00
6.000000000000000888e-01,4.500000000000000000e+00
6.000000000000000888e-01,4.600000000000000533e+00
6.000000000000000888e-01,4.700000000000000178e+00
6.000000000000000888e-01,4.800000000000000711e+00
6.000000000000000888e-01,4.900000000000000355e+00
7.000000000000001776e-01,3.800000000000000266e+00
7.000000000000001776e-01,3.900000000000000355e+00
7.000000000000001776e-01,4.000000000000000000e+00
7.000000000000001776e-01,4.100000000000000533e+00
7.000000000000001776e-01,4.200000000000000178e+00
7.000000000000001776e-01,4.299999999999999822e+00
7.000000000000001776e-01,4.400000000000000355e+00
7.000000000000001776e-01,4.500000000000000000e+00
7.000000000000001776e-01,4.600000000000000533e+00
7.000000000000001776e-01,4.700000000000000178e+00
7.000000000000001776e-01,4.800000000000000711e+00
7.000000000000001776e-01,4.900000000000000355e+00
8.000000000000002665e-01,3.900000000000000355e+00
8.000000000000002665e-01,4.000000000000000000e+00
8.000000000000002665e-01,4.100000000000000533e+00
8.000000000000002665e-01,4.200000000000000178e+00
8.000000000000002665e-01,4.299999999999999822e+00
8.000000000000002665e-01,4.400000000000000355e+00
8.000000000000002665e-01,4.500000000000000000e+00
8.000000000000002665e-01,4.600000000000000533e+00
8.000000000000002665e-01,4.700000000000000178e+00
8.000000000000002665e-01,4.800000000000000711e+00
8.000000000000002665e-01,4.900000000000000355e+00
9.000000000000003553e-01,4.000000000000000000e+00
9.000000000000003553e-01,4.100000000000000533e+00
9.000000000000003553e-01,4.200000000000000178e+00
9.000000000000003553e-01,4.299999999999999822e+00
9.000000000000003553e-01,4.400000000000000355e+00
9.000000000000003553e-01,4.500000000000000000e+00
9.000000000000003553e-01,4.600000000000000533e+00
9.000000000000003553e-01,4.700000000000000178e+00
9.000000000000003553e-01,4.800000000000000711e+00
9.000000000000003553e-01,4.900000000000000355e+00
1.000000000000000000e+00,4.100000000000000533e+00
1.000000000000000000e+00,4.200000000000000178e+00
1.000000000000000000e+00,4.299999999999999822e+00
1.000000000000000000e+00,4.400000000000000355e+00
1.000000000000000000e+00,4.500000000000000000e+00
1.000000000000000000e+00,4.600000000000000533e+00
1.000000000000000000e+00,4.700000000000000178e+00
1.000000000000000000e+00,4.800000000000000711e+00
1.000000000000000000e+00,4.900000000000000355e+00
1.100000000000000533e+00,4.200000000000000178e+00
1.100000000000000533e+00,4.299999999999999822e+00
1.100000000000000533e+00,4.400000000000000355e+00
1.100000000000000533e+00,4.500000000000000000e+00
1.100000000000000533e+00,4.600000000000000533e+00
1.100000000000000533e+00,4.700000000000000178e+00
1.100000000000000533e+00,4.800000000000000711e+00
1.100000000000000533e+00,4.900000000000000355e+00
1.200000000000000178e+00,4.299999999999999822e+00
1.200000000000000178e+00,4.400000000000000355e+00
1.200000000000000178e+00,4.500000000000000000e+00
1.200000000000000178e+00,4.600000000000000533e+00
1.200000000000000178e+00,4.700000000000000178e+00
1.200000000000000178e+00,4.800000000000000711e+00
1.200000000000000178e+00,4.900000000000000355e+00
1.299999999999999822e+00,4.400000000000000355e+00
1.299999999999999822e+00,4.500000000000000000e+00
1.299999999999999822e+00,4.600000000000000533e+00
1.299999999999999822e+00,4.700000000000000178e+00
1.299999999999999822e+00,4.800000000000000711e+00
1.299999999999999822e+00,4.900000000000000355e+00
1.400000000000000355e+00,4.500000000000000000e+00
1.400000000000000355e+00,4.600000000000000533e+00
1.400000000000000355e+00,4.700000000000000178e+00
1.400000000000000355e+00,4.800000000000000711e+00
1.400000000000000355e+00,4.900000000000000355e+00
1.500000000000000000e+00,4.600000000000000533e+00
1.500000000000000000e+00,4.700000000000000178e+00
1.500000000000000000e+00,4.800000000000000711e+00
1.500000000000000000e+00,4.900000000000000355e+00
1.600000000000000533e+00,4.700000000000000178e+00
1.600000000000000533e+00,4.800000000000000711e+00
1.600000000000000533e+00,4.900000000000000355e+00
1.700000000000000178e+00,4.800000000000000711e+00
1.700000000000000178e+00,4.900000000000000355e+00
1.800000000000000711e+00,4.900000000000000355e+00
